year	quarter	region	method	class	proportion	size
2009	2	3	0	31	0.000986	5071
2009	2	3	0	32	0.000394	5071
2009	2	3	0	33	0	5071
2009	2	3	0	34	0.000394	5071
2009	2	3	0	35	0	5071
2009	2	3	0	36	0	5071
2009	2	3	0	37	0	5071
2009	2	3	0	38	0	5071
2009	2	3	0	39	0	5071
2009	3	0	0	10	0	52887
2009	3	0	0	11	0	52887
2009	3	0	0	12	0	52887
2009	3	0	0	13	0	52887
2009	3	0	0	14	0	52887
2009	3	0	0	15	5.7e-05	52887
2009	3	0	0	16	0.001324	52887
2009	3	0	0	17	0.001721	52887
2009	3	0	0	18	0.007374	52887
2009	3	0	0	19	0.026812	52887
2009	3	0	0	20	0.067143	52887
2009	3	0	0	21	0.126666	52887
2009	3	0	0	22	0.154556	52887
2009	3	0	0	23	0.147125	52887
2009	3	0	0	24	0.138919	52887
2009	3	0	0	25	0.111596	52887
2009	3	0	0	26	0.09577	52887
2009	3	0	0	27	0.048613	52887
2009	3	0	0	28	0.025753	52887
2009	3	0	0	29	0.015977	52887
2009	3	0	0	30	0.010267	52887
2009	3	0	0	31	0.0097	52887
2009	3	0	0	32	0.005937	52887
2009	3	0	0	33	0.004084	52887
2009	3	0	0	34	0.000473	52887
2009	3	0	0	35	7.6e-05	52887
2009	3	0	0	36	1.9e-05	52887
2009	3	0	0	37	3.8e-05	52887
2009	3	0	0	38	0	52887
2009	3	0	0	39	0	52887
2009	3	1	0	10	0	13007960
2009	3	1	0	11	0	13007960
2009	3	1	0	12	0	13007960
2009	3	1	0	13	0	13007960
2009	3	1	0	14	0	13007960
2009	3	1	0	15	0.000269	13007960
2009	3	1	0	16	0.002077	13007960
2009	3	1	0	17	0.003891	13007960
2009	3	1	0	18	0.014854	13007960
2009	3	1	0	19	0.038221	13007960
2009	3	1	0	20	0.060835	13007960
2009	3	1	0	21	0.079778	13007960
2009	3	1	0	22	0.095722	13007960
2009	3	1	0	23	0.142504	13007960
2009	3	1	0	24	0.138408	13007960
2009	3	1	0	25	0.104678	13007960
2009	3	1	0	26	0.091716	13007960
2009	3	1	0	27	0.065139	13007960
2009	3	1	0	28	0.053689	13007960
2009	3	1	0	29	0.042573	13007960
2009	3	1	0	30	0.027139	13007960
2009	3	1	0	31	0.019949	13007960
2009	3	1	0	32	0.011341	13007960
2009	3	1	0	33	0.004777	13007960
2009	3	1	0	34	0.001748	13007960
2009	3	1	0	35	0.000518	13007960
2009	3	1	0	36	7.9e-05	13007960
2009	3	1	0	37	9.1e-05	13007960
2009	3	1	0	38	3e-06	13007960
2009	3	1	0	39	0	13007960
2009	3	2	1	10	5.8e-05	17304
2009	3	2	1	11	0.000231	17304
2009	3	2	1	12	0.000116	17304
2009	3	2	1	13	0.001618	17304
2009	3	2	1	14	0.001387	17304
2009	3	2	1	15	0.015257	17304
2009	3	2	1	16	0.024619	17304
2009	3	2	1	17	0.023983	17304
2009	3	2	1	18	0.022769	17304
2009	3	2	1	19	0.02589	17304
2009	3	2	1	20	0.080155	17304
2009	3	2	1	21	0.133553	17304
2009	3	2	1	22	0.106103	17304
2009	3	2	1	23	0.131184	17304
2009	3	2	1	24	0.085414	17304
2009	3	2	1	25	0.082466	17304
2009	3	2	1	26	0.037621	17304
2009	3	2	1	27	0.027161	17304
2009	3	2	1	28	0.032651	17304
2009	3	2	1	29	0.022018	17304
2009	3	2	1	30	0.035079	17304
2009	3	2	1	31	0.03346	17304
2009	3	2	1	32	0.03739	17304
2009	3	2	1	33	0.02196	17304
2009	3	2	1	34	0.01098	17304
2009	3	2	1	35	0.00653	17304
2009	3	2	1	36	0.000347	17304
2009	3	2	1	37	0	17304
2009	3	2	1	38	0	17304
2009	3	2	1	39	0	17304
2009	3	3	0	10	0	15985
2009	3	3	0	11	0	15985
2009	3	3	0	12	0	15985
2009	3	3	0	13	6.3e-05	15985
2009	3	3	0	14	0.000125	15985
2009	3	3	0	15	0.001189	15985
2009	3	3	0	16	0.006944	15985
2009	3	3	0	17	0.015827	15985
2009	3	3	0	18	0.033094	15985
2009	3	3	0	19	0.060181	15985
2009	3	3	0	20	0.079387	15985
2009	3	3	0	21	0.096591	15985
2009	3	3	0	22	0.100594	15985
2009	3	3	0	23	0.115608	15985
2009	3	3	0	24	0.116422	15985
2009	3	3	0	25	0.091211	15985
2009	3	3	0	26	0.080138	15985
2009	3	3	0	27	0.056553	15985
2009	3	3	0	28	0.047044	15985
2009	3	3	0	29	0.037785	15985
2009	3	3	0	30	0.02446	15985
2009	3	3	0	31	0.019393	15985
2009	3	3	0	32	0.011198	15985
2009	3	3	0	33	0.004567	15985
2009	3	3	0	34	0.001251	15985
2009	3	3	0	35	0.000188	15985
2009	3	3	0	36	6.3e-05	15985
2009	3	3	0	37	0.000125	15985
2009	3	3	0	38	0	15985
2009	3	3	0	39	0	15985
2010	0	0	0	10	0	2130968
2010	0	0	0	11	0	2130968
2010	0	0	0	12	0	2130968
2010	0	0	0	13	0	2130968
2010	0	0	0	14	0	2130968
2010	0	0	0	15	0.000166	2130968
2010	0	0	0	16	0.000219	2130968
2010	0	0	0	17	0.001565	2130968
2010	0	0	0	18	0.001851	2130968
2010	0	0	0	19	0.004679	2130968
2010	0	0	0	20	0.01632	2130968
2010	0	0	0	21	0.026249	2130968
2010	0	0	0	22	0.093955	2130968
2010	0	0	0	23	0.285453	2130968
2010	0	0	0	24	0.312912	2130968
2010	0	0	0	25	0.116749	2130968
2010	0	0	0	26	0.058754	2130968
2010	0	0	0	27	0.03421	2130968
2010	0	0	0	28	0.02119	2130968
2010	0	0	0	29	0.008273	2130968
2010	0	0	0	30	0.004503	2130968
2010	0	0	0	31	0.003889	2130968
2010	0	0	0	32	0.004009	2130968
2010	0	0	0	33	0.002482	2130968
2010	0	0	0	34	0.001261	2130968
2010	0	0	0	35	0.000923	2130968
2010	0	0	0	36	0.000317	2130968
2010	0	0	0	37	0	2130968
2010	0	0	0	38	7.2e-05	2130968
2010	0	0	0	39	0	2130968
2010	0	1	0	10	0	17835563
2010	0	1	0	11	0	17835563
2010	0	1	0	12	0	17835563
2010	0	1	0	13	0	17835563
2010	0	1	0	14	0	17835563
2010	0	1	0	15	0.000129	17835563
2010	0	1	0	16	0.001146	17835563
2010	0	1	0	17	0.002912	17835563
2010	0	1	0	18	0.006444	17835563
2010	0	1	0	19	0.023043	17835563
2010	0	1	0	20	0.058875	17835563
2010	0	1	0	21	0.12334	17835563
2010	0	1	0	22	0.164997	17835563
2010	0	1	0	23	0.2432	17835563
2010	0	1	0	24	0.192072	17835563
2010	0	1	0	25	0.077228	17835563
2010	0	1	0	26	0.042347	17835563
2010	0	1	0	27	0.021331	17835563
2010	0	1	0	28	0.012256	17835563
2010	0	1	0	29	0.009452	17835563
2010	0	1	0	30	0.007711	17835563
2010	0	1	0	31	0.006656	17835563
2010	0	1	0	32	0.003547	17835563
2010	0	1	0	33	0.001773	17835563
2010	0	1	0	34	0.000847	17835563
2010	0	1	0	35	0.000582	17835563
2010	0	1	0	36	0.00011	17835563
2010	0	1	0	37	0	17835563
2010	0	1	0	38	4e-06	17835563
2010	0	1	0	39	0	17835563
2010	0	2	1	10	0	20963
2010	0	2	1	11	0	20963
2010	0	2	1	12	0	20963
2010	0	2	1	13	0.000716	20963
2010	0	2	1	14	0.000477	20963
2010	0	2	1	15	0.00644	20963
2010	0	2	1	16	0.010972	20963
2010	0	2	1	17	0.009779	20963
2010	0	2	1	18	0.022087	20963
2010	0	2	1	19	0.022945	20963
2010	0	2	1	20	0.070505	20963
2010	0	2	1	21	0.088155	20963
2010	0	2	1	22	0.08391	20963
2010	0	2	1	23	0.126747	20963
2010	0	2	1	24	0.063636	20963
2010	0	2	1	25	0.071793	20963
2010	0	2	1	26	0.053094	20963
2010	0	2	1	27	0.044889	20963
2010	0	2	1	28	0.038592	20963
2010	0	2	1	29	0.039212	20963
2010	0	2	1	30	0.057387	20963
2010	0	2	1	31	0.056957	20963
2010	0	2	1	32	0.055383	20963
2010	0	2	1	33	0.043362	20963
2010	0	2	1	34	0.021132	20963
2010	0	2	1	35	0.009684	20963
2010	0	2	1	36	0.001956	20963
2010	0	2	1	37	0.000191	20963
2010	0	2	1	38	0	20963
2010	0	2	1	39	0	20963
2010	0	3	0	10	0	5292
2010	0	3	0	11	0	5292
2010	0	3	0	12	0	5292
2010	0	3	0	13	0	5292
2010	0	3	0	14	0	5292
2010	0	3	0	15	0.001323	5292
2010	0	3	0	16	0.003779	5292
2010	0	3	0	17	0.013039	5292
2010	0	3	0	18	0.025699	5292
2010	0	3	0	19	0.046485	5292
2010	0	3	0	20	0.070673	5292
2010	0	3	0	21	0.077286	5292
2010	0	3	0	22	0.141534	5292
2010	0	3	0	23	0.19161	5292
2010	0	3	0	24	0.143235	5292
2010	0	3	0	25	0.076342	5292
2010	0	3	0	26	0.071995	5292
2010	0	3	0	27	0.065571	5292
2010	0	3	0	28	0.040816	5292
2010	0	3	0	29	0.017196	5292
2010	0	3	0	30	0.006236	5292
2010	0	3	0	31	0.002079	5292
2010	0	3	0	32	0.001701	5292
2010	0	3	0	33	0.000567	5292
2010	0	3	0	34	0.00189	5292
2010	0	3	0	35	0	5292
2010	0	3	0	36	0.000189	5292
2010	0	3	0	37	0	5292
2010	0	3	0	38	0	5292
2010	0	3	0	39	0.000567	5292
2010	1	0	0	10	0	7651704
2010	1	0	0	11	0	7651704
2010	1	0	0	12	0	7651704
2010	1	0	0	13	0	7651704
2010	1	0	0	14	0	7651704
2010	1	0	0	15	0.00018	7651704
2010	1	0	0	16	0.000744	7651704
2010	1	0	0	17	0.003105	7651704
2010	1	0	0	18	0.007377	7651704
2010	1	0	0	19	0.011111	7651704
2010	1	0	0	20	0.015519	7651704
2010	1	0	0	21	0.025096	7651704
2010	1	0	0	22	0.071387	7651704
2010	1	0	0	23	0.291706	7651704
2010	1	0	0	24	0.366545	7651704
2010	1	0	0	25	0.11741	7651704
2010	1	0	0	26	0.045737	7651704
2010	1	0	0	27	0.021989	7651704
2010	1	0	0	28	0.013935	7651704
2010	1	0	0	29	0.003826	7651704
2010	1	0	0	30	0.0015	7651704
2010	1	0	0	31	0.000644	7651704
2010	1	0	0	32	0.000237	7651704
2010	1	0	0	33	0.000682	7651704
2010	1	0	0	34	0.000312	7651704
2010	1	0	0	35	0.000561	7651704
2010	1	0	0	36	0.000186	7651704
2010	1	0	0	37	0.000162	7651704
2010	1	0	0	38	4.7e-05	7651704
2010	1	0	0	39	0	7651704
2010	1	1	0	10	0	4224867
2010	1	1	0	11	0	4224867
2010	1	1	0	12	0	4224867
2010	1	1	0	13	0	4224867
2010	1	1	0	14	0	4224867
2010	1	1	0	15	0.000138	4224867
2010	1	1	0	16	0.001969	4224867
2010	1	1	0	17	0.004644	4224867
2010	1	1	0	18	0.013978	4224867
2010	1	1	0	19	0.030418	4224867
2010	1	1	0	20	0.036939	4224867
2010	1	1	0	21	0.085019	4224867
2010	1	1	0	22	0.101528	4224867
2010	1	1	0	23	0.192255	4224867
2010	1	1	0	24	0.243615	4224867
2010	1	1	0	25	0.131294	4224867
2010	1	1	0	26	0.065457	4224867
2010	1	1	0	27	0.041606	4224867
2010	1	1	0	28	0.025881	4224867
2010	1	1	0	29	0.015405	4224867
2010	1	1	0	30	0.004384	4224867
2010	1	1	0	31	0.003846	4224867
2010	1	1	0	32	0.000702	4224867
2010	1	1	0	33	0.000545	4224867
2010	1	1	0	34	0.000111	4224867
2010	1	1	0	35	0.000237	4224867
2010	1	1	0	36	1.2e-05	4224867
2010	1	1	0	37	9e-06	4224867
2010	1	1	0	38	7e-06	4224867
2010	1	1	0	39	0	4224867
2010	1	2	1	10	4.1e-05	24343
2010	1	2	1	11	0	24343
2010	1	2	1	12	0	24343
2010	1	2	1	13	4.1e-05	24343
2010	1	2	1	14	0.001479	24343
2010	1	2	1	15	0.015487	24343
2010	1	2	1	16	0.018157	24343
2010	1	2	1	17	0.019143	24343
2010	1	2	1	18	0.027482	24343
2010	1	2	1	19	0.021156	24343
2010	1	2	1	20	0.085651	24343
2010	1	2	1	21	0.090005	24343
2010	1	2	1	22	0.104301	24343
2010	1	2	1	23	0.179764	24343
2010	1	2	1	24	0.076449	24343
2010	1	2	1	25	0.076408	24343
2010	1	2	1	26	0.031097	24343
2010	1	2	1	27	0.022635	24343
2010	1	2	1	28	0.022635	24343
2010	1	2	1	29	0.010475	24343
2010	1	2	1	30	0.027154	24343
2010	1	2	1	31	0.042641	24343
2010	1	2	1	32	0.044161	24343
2010	1	2	1	33	0.035164	24343
2010	1	2	1	34	0.022429	24343
2010	1	2	1	35	0.017787	24343
2010	1	2	1	36	0.005628	24343
2010	1	2	1	37	0.002383	24343
2010	1	2	1	38	8.2e-05	24343
2010	1	2	1	39	0	24343
2010	1	3	0	10	0	28404
2010	1	3	0	11	0	28404
2010	1	3	0	12	0	28404
2010	1	3	0	13	0	28404
2010	1	3	0	14	0	28404
2010	1	3	0	15	0.000739	28404
2010	1	3	0	16	0.006091	28404
2010	1	3	0	17	0.019258	28404
2010	1	3	0	18	0.039572	28404
2010	1	3	0	19	0.056717	28404
2010	1	3	0	20	0.055872	28404
2010	1	3	0	21	0.055098	28404
2010	1	3	0	22	0.069885	28404
2010	1	3	0	23	0.188776	28404
2010	1	3	0	24	0.249894	28404
2010	1	3	0	25	0.112695	28404
2010	1	3	0	26	0.053936	28404
2010	1	3	0	27	0.038692	28404
2010	1	3	0	28	0.029327	28404
2010	1	3	0	29	0.014787	28404
2010	1	3	0	30	0.005351	28404
2010	1	3	0	31	0.001796	28404
2010	1	3	0	32	0.000282	28404
2010	1	3	0	33	0.000458	28404
2010	1	3	0	34	0.000211	28404
2010	1	3	0	35	0.000422	28404
2010	1	3	0	36	7e-05	28404
2010	1	3	0	37	7e-05	28404
2010	1	3	0	38	0	28404
2010	1	3	0	39	0	28404
2010	2	1	0	10	0	20084401
2010	2	1	0	11	0	20084401
2010	2	1	0	12	0	20084401
2010	2	1	0	13	0	20084401
2010	2	1	0	14	0	20084401
2010	2	1	0	15	0.000241	20084401
2010	2	1	0	16	0.002227	20084401
2010	2	1	0	17	0.003525	20084401
2010	2	1	0	18	0.008399	20084401
2010	2	1	0	19	0.019173	20084401
2010	2	1	0	20	0.048285	20084401
2010	2	1	0	21	0.160606	20084401
2010	2	1	0	22	0.191139	20084401
2010	2	1	0	23	0.160719	20084401
2010	2	1	0	24	0.138614	20084401
2010	2	1	0	25	0.083527	20084401
2010	2	1	0	26	0.064421	20084401
2010	2	1	0	27	0.035578	20084401
2010	2	1	0	28	0.029025	20084401
2010	2	1	0	29	0.02108	20084401
2010	2	1	0	30	0.013266	20084401
2010	2	1	0	31	0.009438	20084401
2010	2	1	0	32	0.006508	20084401
2010	2	1	0	33	0.003058	20084401
2010	2	1	0	34	0.000938	20084401
2010	2	1	0	35	0.000192	20084401
2010	2	1	0	36	3e-05	20084401
2010	2	1	0	37	1.2e-05	20084401
2010	2	1	0	38	0	20084401
2010	2	1	0	39	0	20084401
2010	2	2	1	10	0.000122	16406
2010	2	2	1	11	0	16406
2010	2	2	1	12	0.000122	16406
2010	2	2	1	13	0.000305	16406
2010	2	2	1	14	0.000914	16406
2010	2	2	1	15	0.007985	16406
2010	2	2	1	16	0.008716	16406
2010	2	2	1	17	0.010057	16406
2010	2	2	1	18	0.019871	16406
2010	2	2	1	19	0.023711	16406
2010	2	2	1	20	0.085578	16406
2010	2	2	1	21	0.124467	16406
2010	2	2	1	22	0.111362	16406
2010	2	2	1	23	0.227965	16406
2010	2	2	1	24	0.082287	16406
2010	2	2	1	25	0.06394	16406
2010	2	2	1	26	0.017555	16406
2010	2	2	1	27	0.011581	16406
2010	2	2	1	28	0.014629	16406
2010	2	2	1	29	0.010911	16406
2010	2	2	1	30	0.028587	16406
2010	2	2	1	31	0.044435	16406
2010	2	2	1	32	0.051201	16406
2010	2	2	1	33	0.038522	16406
2010	2	2	1	34	0.011886	16406
2010	2	2	1	35	0.003291	16406
2010	2	2	1	36	0	16406
2010	2	2	1	37	0	16406
2010	2	2	1	38	0	16406
2010	2	2	1	39	0	16406
2010	2	3	0	10	0	2022
2010	2	3	0	11	0	2022
2010	2	3	0	12	0	2022
2010	2	3	0	13	0	2022
2010	2	3	0	14	0	2022
2010	2	3	0	15	0	2022
2010	2	3	0	16	0.001484	2022
2010	2	3	0	17	0.009397	2022
2010	2	3	0	18	0.037587	2022
2010	2	3	0	19	0.069238	2022
2010	2	3	0	20	0.161721	2022
2010	2	3	0	21	0.25816	2022
2010	2	3	0	22	0.175569	2022
2010	2	3	0	23	0.072206	2022
2010	2	3	0	24	0.030663	2022
2010	2	3	0	25	0.035114	2022
2010	2	3	0	26	0.033136	2022
2010	2	3	0	27	0.04451	2022
2010	2	3	0	28	0.032146	2022
2010	2	3	0	29	0.008408	2022
2010	2	3	0	30	0.018299	2022
2010	2	3	0	31	0.008902	2022
2010	2	3	0	32	0.002967	2022
2010	2	3	0	33	0.000495	2022
2010	2	3	0	34	0	2022
2010	2	3	0	35	0	2022
2010	2	3	0	36	0	2022
2010	2	3	0	37	0	2022
2010	2	3	0	38	0	2022
2010	2	3	0	39	0	2022
2010	3	0	0	10	0	47358
2010	3	0	0	11	0	47358
2010	3	0	0	12	0	47358
2010	3	0	0	13	0	47358
2010	3	0	0	14	0	47358
2010	3	0	0	15	4.2e-05	47358
2010	3	0	0	16	0.000443	47358
2010	3	0	0	17	0.000908	47358
2010	3	0	0	18	0.002597	47358
2010	3	0	0	19	0.00397	47358
2010	3	0	0	20	0.013472	47358
2010	3	0	0	21	0.021834	47358
2010	3	0	0	22	0.031188	47358
2010	3	0	0	23	0.060433	47358
2010	3	0	0	24	0.105663	47358
2010	3	0	0	25	0.099202	47358
2010	3	0	0	26	0.097069	47358
2010	3	0	0	27	0.090016	47358
2010	3	0	0	28	0.086891	47358
2010	3	0	0	29	0.080873	47358
2010	3	0	0	30	0.086722	47358
2010	3	0	0	31	0.1215	47358
2010	3	0	0	32	0.050699	47358
2010	3	0	0	33	0.02838	47358
2010	3	0	0	34	0.017378	47358
2010	3	0	0	35	0.000718	47358
2010	3	0	0	36	0	47358
2010	3	0	0	37	0	47358
2010	3	0	0	38	0	47358
2010	3	0	0	39	0	47358
2010	3	1	0	10	0	12541280
2010	3	1	0	11	0	12541280
2010	3	1	0	12	0	12541280
2010	3	1	0	13	0	12541280
2010	3	1	0	14	5.8e-05	12541280
2010	3	1	0	15	0.000257	12541280
2010	3	1	0	16	0.00373	12541280
2010	3	1	0	17	0.007265	12541280
2010	3	1	0	18	0.019228	12541280
2010	3	1	0	19	0.027538	12541280
2010	3	1	0	20	0.045036	12541280
2010	3	1	0	21	0.068612	12541280
2010	3	1	0	22	0.080487	12541280
2010	3	1	0	23	0.142789	12541280
2010	3	1	0	24	0.14359	12541280
2010	3	1	0	25	0.10745	12541280
2010	3	1	0	26	0.102685	12541280
2010	3	1	0	27	0.072537	12541280
2010	3	1	0	28	0.053055	12541280
2010	3	1	0	29	0.043666	12541280
2010	3	1	0	30	0.024327	12541280
2010	3	1	0	31	0.026955	12541280
2010	3	1	0	32	0.015331	12541280
2010	3	1	0	33	0.009795	12541280
2010	3	1	0	34	0.004804	12541280
2010	3	1	0	35	0.000805	12541280
2010	3	1	0	36	0	12541280
2010	3	1	0	37	0	12541280
2010	3	1	0	38	0	12541280
2010	3	1	0	39	0	12541280
2010	3	2	1	10	8.4e-05	11974
2010	3	2	1	11	0	11974
2010	3	2	1	12	0	11974
2010	3	2	1	13	8.4e-05	11974
2010	3	2	1	14	0	11974
2010	3	2	1	15	0.003424	11974
2010	3	2	1	16	0.00618	11974
2010	3	2	1	17	0.005345	11974
2010	3	2	1	18	0.011692	11974
2010	3	2	1	19	0.014699	11974
2010	3	2	1	20	0.070403	11974
2010	3	2	1	21	0.12928	11974
2010	3	2	1	22	0.139719	11974
2010	3	2	1	23	0.182896	11974
2010	3	2	1	24	0.108402	11974
2010	3	2	1	25	0.07558	11974
2010	3	2	1	26	0.020377	11974
2010	3	2	1	27	0.020377	11974
2010	3	2	1	28	0.019292	11974
2010	3	2	1	29	0.017204	11974
2010	3	2	1	30	0.040337	11974
2010	3	2	1	31	0.04159	11974
2010	3	2	1	32	0.051194	11974
2010	3	2	1	33	0.032153	11974
2010	3	2	1	34	0.008268	11974
2010	3	2	1	35	0.00142	11974
2010	3	2	1	36	0	11974
2010	3	2	1	37	0	11974
2010	3	2	1	38	0	11974
2010	3	2	1	39	0	11974
2010	3	3	0	10	0	29022
2010	3	3	0	11	0	29022
2010	3	3	0	12	0	29022
2010	3	3	0	13	0	29022
2010	3	3	0	14	6.9e-05	29022
2010	3	3	0	15	0.00031	29022
2010	3	3	0	16	0.004721	29022
2010	3	3	0	17	0.009992	29022
2010	3	3	0	18	0.02381	29022
2010	3	3	0	19	0.037696	29022
2010	3	3	0	20	0.048308	29022
2010	3	3	0	21	0.070912	29022
2010	3	3	0	22	0.082903	29022
2010	3	3	0	23	0.143408	29022
2010	3	3	0	24	0.127007	29022
2010	3	3	0	25	0.091792	29022
2010	3	3	0	26	0.095307	29022
2010	3	3	0	27	0.073565	29022
2010	3	3	0	28	0.057336	29022
2010	3	3	0	29	0.047102	29022
2010	3	3	0	30	0.024636	29022
2010	3	3	0	31	0.027738	29022
2010	3	3	0	32	0.016849	29022
2010	3	3	0	33	0.010785	29022
2010	3	3	0	34	0.005065	29022
2010	3	3	0	35	0.000689	29022
2010	3	3	0	36	0	29022
2010	3	3	0	37	0	29022
2010	3	3	0	38	0	29022
2010	3	3	0	39	0	29022
2011	0	0	0	10	0	2078004
2011	0	0	0	11	0	2078004
2011	0	0	0	12	0	2078004
2011	0	0	0	13	0	2078004
2011	0	0	0	14	0	2078004
2011	0	0	0	15	0	2078004
2011	0	0	0	16	1.7e-05	2078004
2011	0	0	0	17	0.001192	2078004
2011	0	0	0	18	1.2e-05	2078004
2011	0	0	0	19	0.000487	2078004
2011	0	0	0	20	0.003955	2078004
2011	0	0	0	21	0.007833	2078004
2011	0	0	0	22	0.054574	2078004
2011	0	0	0	23	0.316329	2078004
2011	0	0	0	24	0.378315	2078004
2011	0	0	0	25	0.15244	2078004
2011	0	0	0	26	0.047706	2078004
2011	0	0	0	27	0.021276	2078004
2011	0	0	0	28	0.003393	2078004
2011	0	0	0	29	0.006577	2078004
2011	0	0	0	30	0.000376	2078004
2011	0	0	0	31	4.9e-05	2078004
2011	0	0	0	32	5.1e-05	2078004
2011	0	0	0	33	6.5e-05	2078004
2011	0	0	0	34	1.4e-05	2078004
2011	0	0	0	35	0.000788	2078004
2011	0	0	0	36	0.001409	2078004
2011	0	0	0	37	0.001867	2078004
2011	0	0	0	38	0.000934	2078004
2011	0	0	0	39	0	2078004
2011	0	1	0	10	0	15546888
2011	0	1	0	11	0	15546888
2011	0	1	0	12	0	15546888
2011	0	1	0	13	0	15546888
2011	0	1	0	14	6.3e-05	15546888
2011	0	1	0	15	0.000333	15546888
2011	0	1	0	16	0.001141	15546888
2011	0	1	0	17	0.002446	15546888
2011	0	1	0	18	0.008132	15546888
2011	0	1	0	19	0.022444	15546888
2011	0	1	0	20	0.052816	15546888
2011	0	1	0	21	0.121841	15546888
2011	0	1	0	22	0.15322	15546888
2011	0	1	0	23	0.184125	15546888
2011	0	1	0	24	0.156882	15546888
2011	0	1	0	25	0.090138	15546888
2011	0	1	0	26	0.074113	15546888
2011	0	1	0	27	0.053322	15546888
2011	0	1	0	28	0.032407	15546888
2011	0	1	0	29	0.02221	15546888
2011	0	1	0	30	0.011439	15546888
2011	0	1	0	31	0.006729	15546888
2011	0	1	0	32	0.003181	15546888
2011	0	1	0	33	0.001817	15546888
2011	0	1	0	34	0.000733	15546888
2011	0	1	0	35	0.000361	15546888
2011	0	1	0	36	8.9e-05	15546888
2011	0	1	0	37	2e-05	15546888
2011	0	1	0	38	0	15546888
2011	0	1	0	39	0	15546888
2011	0	2	1	10	0	10048
2011	0	2	1	11	0	10048
2011	0	2	1	12	0	10048
2011	0	2	1	13	0	10048
2011	0	2	1	14	0.000398	10048
2011	0	2	1	15	0.008161	10048
2011	0	2	1	16	0.017516	10048
2011	0	2	1	17	0.015028	10048
2011	0	2	1	18	0.021596	10048
2011	0	2	1	19	0.018312	10048
2011	0	2	1	20	0.04797	10048
2011	0	2	1	21	0.046775	10048
2011	0	2	1	22	0.04578	10048
2011	0	2	1	23	0.091063	10048
2011	0	2	1	24	0.04797	10048
2011	0	2	1	25	0.063197	10048
2011	0	2	1	26	0.063495	10048
2011	0	2	1	27	0.053941	10048
2011	0	2	1	28	0.043889	10048
2011	0	2	1	29	0.024881	10048
2011	0	2	1	30	0.055732	10048
2011	0	2	1	31	0.073149	10048
2011	0	2	1	32	0.079419	10048
2011	0	2	1	33	0.096935	10048
2011	0	2	1	34	0.053643	10048
2011	0	2	1	35	0.025478	10048
2011	0	2	1	36	0.005474	10048
2011	0	2	1	37	0.000199	10048
2011	0	2	1	38	0	10048
2011	0	2	1	39	0	10048
2011	0	3	0	10	0	133203
2011	0	3	0	11	0	133203
2011	0	3	0	12	0	133203
2011	0	3	0	13	0	133203
2011	0	3	0	14	0	133203
2011	0	3	0	15	0.000578	133203
2011	0	3	0	16	0.000578	133203
2011	0	3	0	17	0	133203
2011	0	3	0	18	0.006141	133203
2011	0	3	0	19	0.012898	133203
2011	0	3	0	20	0.041125	133203
2011	0	3	0	21	0.067056	133203
2011	0	3	0	22	0.126469	133203
2011	0	3	0	23	0.211452	133203
2011	0	3	0	24	0.189801	133203
2011	0	3	0	25	0.134479	133203
2011	0	3	0	26	0.056801	133203
2011	0	3	0	27	0.024594	133203
2011	0	3	0	28	0.020307	133203
2011	0	3	0	29	0.030585	133203
2011	0	3	0	30	0.032597	133203
2011	0	3	0	31	0.028911	133203
2011	0	3	0	32	0.015052	133203
2011	0	3	0	33	0.000578	133203
2011	0	3	0	34	0	133203
2011	0	3	0	35	0	133203
2011	0	3	0	36	0	133203
2011	0	3	0	37	0	133203
2011	0	3	0	38	0	133203
2011	0	3	0	39	0	133203
2011	1	0	0	10	0	7687664
2011	1	0	0	11	0	7687664
2011	1	0	0	12	0	7687664
2011	1	0	0	13	0	7687664
2011	1	0	0	14	0	7687664
2011	1	0	0	15	0.000351	7687664
2011	1	0	0	16	0.000466	7687664
2011	1	0	0	17	0.00215	7687664
2011	1	0	0	18	0.008237	7687664
2011	1	0	0	19	0.01219	7687664
2011	1	0	0	20	0.015506	7687664
2011	1	0	0	21	0.02162	7687664
2011	1	0	0	22	0.062333	7687664
2011	1	0	0	23	0.331293	7687664
2011	1	0	0	24	0.36491	7687664
2011	1	0	0	25	0.105946	7687664
2011	1	0	0	26	0.035223	7687664
2011	1	0	0	27	0.0166	7687664
2011	1	0	0	28	0.010852	7687664
2011	1	0	0	29	0.00503	7687664
2011	1	0	0	30	0.003955	7687664
2011	1	0	0	31	0.001451	7687664
2011	1	0	0	32	0.000642	7687664
2011	1	0	0	33	0.000531	7687664
2011	1	0	0	34	0.00042	7687664
2011	1	0	0	35	0.000269	7687664
2011	1	0	0	36	4e-06	7687664
2011	1	0	0	37	8e-06	7687664
2011	1	0	0	38	4e-06	7687664
2011	1	0	0	39	8e-06	7687664
2011	1	1	0	10	0	2811836
2011	1	1	0	11	0	2811836
2011	1	1	0	12	0	2811836
2011	1	1	0	13	0	2811836
2011	1	1	0	14	0	2811836
2011	1	1	0	15	0.000286	2811836
2011	1	1	0	16	0.002295	2811836
2011	1	1	0	17	0.005824	2811836
2011	1	1	0	18	0.013405	2811836
2011	1	1	0	19	0.019226	2811836
2011	1	1	0	20	0.034992	2811836
2011	1	1	0	21	0.052679	2811836
2011	1	1	0	22	0.099195	2811836
2011	1	1	0	23	0.155555	2811836
